,carre_id,mean_score,lati,long
44,11_3,1.5612474479042322,48.86750000000003,2.2724999999999995
45,11_30,1.7570892165543794,48.86750000000003,2.4074999999999966
46,11_31,2.1536829055640054,48.86750000000003,2.4124999999999965
47,11_4,2.166613191781783,48.86750000000003,2.2774999999999994
48,11_5,2.026856843947095,48.86750000000003,2.2825
49,11_7,1.8680048698633431,48.86750000000003,2.292499999999999
50,11_8,2.2572979247660365,48.86750000000003,2.297499999999999
51,11_9,2.5685912833881046,48.86750000000003,2.302499999999999
52,12_10,0.578744409451714,48.87250000000003,2.3074999999999988
53,12_12,2.1084643146995834,48.87250000000003,2.3174999999999986
54,12_13,2.3212942210812777,48.87250000000003,2.3224999999999985
55,12_14,2.3227067053575916,48.87250000000003,2.3274999999999983
56,12_15,0.23816676163690867,48.87250000000003,2.3324999999999982
57,12_16,0.4126503590966816,48.87250000000002,2.337499999999998
58,12_17,0.7744171727403827,48.87250000000002,2.342499999999998
59,12_18,0.004550569085196458,48.87250000000003,2.347499999999998
60,12_19,0.09285422043857715,48.87250000000003,2.352499999999998
61,12_20,0.05468471195444099,48.87250000000003,2.3574999999999977
62,12_21,0.053635348422405416,48.87250000000003,2.3624999999999976
63,12_22,0.18499543339460547,48.87250000000002,2.367499999999997
64,12_23,0.1960270955215606,48.87250000000003,2.3724999999999974
65,12_24,1.7736282422983876,48.87250000000003,2.3774999999999973
66,12_25,1.5290426050393908,48.87250000000003,2.382499999999997
67,12_26,1.5359625019390246,48.87250000000003,2.387499999999997
68,12_27,1.2900532314425308,48.87250000000003,2.392499999999997
69,12_29,0.7852499508849649,48.87250000000002,2.4024999999999967
70,12_3,2.9154465977078674,48.87250000000003,2.2724999999999995
71,12_30,0.8643108491082588,48.87250000000003,2.4074999999999966
72,12_31,1.3080371086691889,48.87250000000003,2.4124999999999965
73,12_4,2.471239414790939,48.87250000000003,2.2774999999999994
74,12_5,1.3079090566312972,48.87250000000003,2.2825
75,12_6,0.7590833684866632,48.87250000000002,2.287499999999999
76,12_7,1.1369123003661454,48.87250000000003,2.292499999999999
77,12_8,1.650869044647941,48.87250000000003,2.297499999999999
78,12_9,0.8718343148821949,48.87250000000003,2.302499999999999
79,13_10,0.33469463171733815,48.87750000000003,2.3074999999999988
80,13_11,0.8452531923030439,48.87750000000003,2.3124999999999987
81,13_12,1.347639205636737,48.87750000000004,2.3174999999999986
82,13_14,2.4978459242141873,48.87750000000003,2.3274999999999983
83,13_17,1.1155270267346828,48.87750000000003,2.342499999999998
84,13_18,0.13632030640136814,48.87750000000003,2.347499999999998
85,13_19,0.08622662181952132,48.87750000000003,2.352499999999998
86,13_20,0.0424747525511563,48.87750000000003,2.3574999999999977
87,13_21,0.16832018720184685,48.87750000000003,2.3624999999999976
88,13_23,1.5167532790349132,48.87750000000003,2.3724999999999974
89,13_24,1.6808526914270352,48.87750000000003,2.3774999999999973
90,13_25,0.9037698876267223,48.87750000000003,2.382499999999997
91,13_27,0.31136794149042607,48.87750000000003,2.392499999999997
92,13_28,0.19016812219179027,48.87750000000003,2.397499999999997
93,13_29,0.651715806198459,48.87750000000004,2.4024999999999967
94,13_30,0.8097605838803417,48.87750000000004,2.4074999999999966
95,13_4,2.1939829138623312,48.87750000000003,2.2774999999999994
96,13_5,1.4565400901597958,48.87750000000003,2.2825
97,13_6,1.1646891712496692,48.87750000000003,2.287499999999999
98,13_7,0.7584585715992578,48.87750000000003,2.292499999999999
99,13_8,0.41463311966877014,48.87750000000003,2.297499999999999
100,13_9,0.7162568400282885,48.87750000000003,2.302499999999999
101,14_10,0.5916759336183698,48.88250000000004,2.3074999999999988
102,14_11,1.1851789404532806,48.88250000000004,2.3124999999999987
103,14_12,1.5621524738953756,48.88250000000004,2.3174999999999986
104,14_13,1.800544403763853,48.88250000000004,2.3224999999999985
105,14_14,2.4839137638946966,48.88250000000004,2.3274999999999983
106,14_15,1.813216411846068,48.88250000000004,2.3324999999999982
107,14_16,2.124548165477957,48.88250000000004,2.337499999999998
108,14_17,0.6819611402255507,48.88250000000004,2.342499999999998
109,14_18,0.8226329505890729,48.88250000000004,2.347499999999998
110,14_19,0.1378528411350118,48.88250000000004,2.352499999999998
111,14_20,0.11564187371817372,48.88250000000004,2.3574999999999977
112,14_21,0.277435181798171,48.88250000000004,2.3624999999999976
113,14_22,0.9952646746819376,48.88250000000003,2.367499999999997
114,14_23,0.9428186526755373,48.88250000000004,2.3724999999999974
115,14_28,0.1383531824222915,48.88250000000003,2.397499999999997
116,14_5,1.3889236601843227,48.88250000000004,2.2825
117,14_6,0.969218984330347,48.88250000000004,2.287499999999999
118,14_7,1.0926818634693332,48.88250000000004,2.292499999999999
119,14_8,0.9806639031887447,48.88250000000004,2.297499999999999
120,14_9,0.6219442736517862,48.88250000000004,2.302499999999999
121,15_10,1.0409215354953716,48.88750000000004,2.3074999999999988
122,15_13,1.6369098857799378,48.88750000000004,2.3224999999999985
123,15_14,1.1142146273333104,48.88750000000004,2.3274999999999983
124,15_18,1.201628986502841,48.88750000000004,2.347499999999998
125,15_20,0.6507953045561832,48.88750000000004,2.3574999999999977
126,15_23,0.46032984514982306,48.88750000000004,2.3724999999999974
127,15_24,1.0599567038467514,48.88750000000004,2.3774999999999973
128,15_25,1.2001869775449205,48.88750000000004,2.382499999999997
129,15_26,0.07946218331782588,48.88750000000004,2.387499999999997
130,15_27,0.7503046330008568,48.88750000000004,2.392499999999997
131,15_28,0.9391018484187974,48.88750000000003,2.397499999999997
132,15_7,1.4186127847024077,48.88750000000004,2.292499999999999
133,15_8,0.3060785131979478,48.88750000000004,2.297499999999999
134,15_9,0.5562725278114448,48.88750000000004,2.302499999999999
135,16_10,2.7835445973374378,48.89250000000004,2.3074999999999988
136,16_11,2.568420764074687,48.89250000000004,2.3124999999999987
137,16_12,2.229084192779598,48.89250000000004,2.3174999999999986
138,16_13,2.0141254861315465,48.89250000000004,2.3224999999999985
139,16_14,0.8793828372111047,48.89250000000004,2.3274999999999983
140,16_17,0.8460986842538384,48.89250000000004,2.342499999999998
141,16_18,0.944451575099597,48.89250000000004,2.347499999999998
142,16_19,0.31651021875317414,48.89250000000004,2.352499999999998
143,16_20,0.369385078445361,48.89250000000004,2.3574999999999977
144,16_21,1.3796397975068304,48.89250000000004,2.3624999999999976
145,16_23,0.8439225827320795,48.89250000000004,2.3724999999999974
146,16_27,1.1981205253431522,48.89250000000004,2.392499999999997
147,16_28,1.3473058773408648,48.89250000000004,2.397499999999997
148,16_9,1.0920557789054404,48.89250000000004,2.302499999999999
149,17_11,3.419470217628313,48.89750000000004,2.3124999999999987
150,17_12,3.149495784186579,48.89750000000004,2.3174999999999986
151,17_13,2.000291761583086,48.89750000000004,2.3224999999999985
152,17_14,1.699588005367125,48.89750000000004,2.3274999999999983
153,17_15,1.6280402546320114,48.89750000000004,2.3324999999999982
154,17_16,1.7708698190592997,48.89750000000004,2.337499999999998
155,17_17,1.140640957337632,48.89750000000004,2.342499999999998
156,17_18,1.072833586794796,48.89750000000004,2.347499999999998
157,17_19,1.0762537831170538,48.89750000000004,2.352499999999998
158,17_20,1.7694306435251612,48.89750000000004,2.3574999999999977
159,17_21,1.6956448258616899,48.89750000000004,2.3624999999999976
160,17_22,1.7084477369714635,48.89750000000004,2.367499999999997
161,17_23,2.1360032306305476,48.89750000000004,2.3724999999999974
162,17_24,2.057169436725359,48.89750000000004,2.3774999999999973
163,17_25,2.14585563197146,48.89750000000004,2.382499999999997
164,17_26,2.3816523111280334,48.89750000000004,2.387499999999997
165,17_27,1.8602878524655744,48.89750000000004,2.392499999999997
166,1_15,2.4193873837623494,48.8175,2.3324999999999982
167,1_16,1.8076635202681863,48.8175,2.337499999999998
168,1_17,1.559975094928894,48.8175,2.342499999999998
169,1_18,1.941464928117215,48.8175,2.347499999999998
170,1_20,2.768850134797744,48.8175,2.3574999999999977
171,1_21,2.0988513329008875,48.8175,2.3624999999999976
172,1_22,2.026403100482668,48.8175,2.367499999999997
173,2_12,2.569875086673119,48.822500000000005,2.3174999999999986
174,2_13,2.4300478231840534,48.822500000000005,2.3224999999999985
175,2_14,1.582138480016061,48.822500000000005,2.3274999999999983
176,2_15,1.3396790290864207,48.822500000000005,2.3324999999999982
177,2_16,1.0694386783558414,48.822500000000005,2.337499999999998
178,2_17,0.8344650482040163,48.82250000000001,2.342499999999998
179,2_18,1.1688933678718794,48.82250000000001,2.347499999999998
180,2_19,2.0439202067637092,48.822500000000005,2.352499999999998
181,2_20,1.7070181028810973,48.822500000000005,2.3574999999999977
182,2_21,1.3258569031668839,48.822500000000005,2.3624999999999976
183,2_22,1.076910722872236,48.82250000000001,2.367499999999997
184,2_23,1.449055208493102,48.822500000000005,2.3724999999999974
185,2_24,1.9578227091308118,48.822500000000005,2.3774999999999973
186,3_10,0.5394193194297696,48.82750000000001,2.3074999999999988
187,3_11,1.7179946701595787,48.82750000000001,2.3124999999999987
188,3_12,1.3867205234717477,48.82750000000001,2.3174999999999986
189,3_13,1.1373818168058958,48.82750000000001,2.3224999999999985
190,3_14,1.4339390554708187,48.8275,2.3274999999999983
191,3_15,1.03521552163641,48.82750000000001,2.3324999999999982
192,3_16,0.8331023901670092,48.82750000000001,2.337499999999998
193,3_17,0.688837398132604,48.8275,2.342499999999998
194,3_18,1.7330484481179629,48.82750000000001,2.347499999999998
195,3_19,1.3429851077253931,48.82750000000001,2.352499999999998
196,3_20,1.4099160787422929,48.82750000000001,2.3574999999999977
197,3_21,1.0616203575559655,48.82750000000001,2.3624999999999976
198,3_22,1.010635798999084,48.82750000000001,2.367499999999997
199,3_23,1.3045660662765246,48.82750000000001,2.3724999999999974
200,3_25,2.246523454529337,48.82750000000001,2.382499999999997
201,3_26,2.3355069856934376,48.82750000000001,2.387499999999997
202,3_27,1.615505314231631,48.82750000000001,2.392499999999997
203,3_7,0.8253474837276559,48.82750000000001,2.292499999999999
204,3_8,0.6584022550853537,48.82750000000001,2.297499999999999
205,3_9,0.5508343130263439,48.82750000000001,2.302499999999999
206,4_10,0.18850676681677075,48.83250000000001,2.3074999999999988
207,4_11,1.246425228527181,48.83250000000001,2.3124999999999987
208,4_12,0.9200900395135679,48.83250000000001,2.3174999999999986
209,4_13,0.6090033804895276,48.83250000000001,2.3224999999999985
210,4_14,1.056193469389513,48.83250000000001,2.3274999999999983
211,4_15,1.4478599568770971,48.83250000000001,2.3324999999999982
212,4_16,1.7753559739339575,48.83250000000001,2.337499999999998
213,4_17,1.1366386667276847,48.83250000000001,2.342499999999998
214,4_18,1.0336500078832616,48.83250000000001,2.347499999999998
215,4_19,0.9158130780180409,48.83250000000001,2.352499999999998
216,4_20,0.7911549005576795,48.83250000000002,2.3574999999999977
217,4_21,1.0412573078076552,48.83250000000001,2.3624999999999976
218,4_22,1.2087280701192293,48.83250000000001,2.367499999999997
219,4_24,1.8696489024181848,48.83250000000001,2.3774999999999973
220,4_25,1.5779063341214663,48.83250000000001,2.382499999999997
221,4_26,2.25651253458867,48.83250000000001,2.387499999999997
222,4_27,1.137950134248586,48.83250000000001,2.392499999999997
223,4_28,0.8803193235411262,48.83250000000001,2.397499999999997
224,4_29,0.7408357817037133,48.83250000000001,2.4024999999999967
225,4_3,2.078596802223329,48.83250000000001,2.2724999999999995
226,4_30,0.8536316288083639,48.83250000000002,2.4074999999999966
227,4_31,0.9899038640274677,48.83250000000001,2.4124999999999965
228,4_4,2.7124907337200335,48.83250000000001,2.2774999999999994
229,4_5,2.5512407531116184,48.83250000000001,2.2825
230,4_6,1.0308432204278932,48.83250000000001,2.287499999999999
231,4_7,1.109339635545962,48.83250000000001,2.292499999999999
232,5_0,0.9948932278614139,48.83750000000001,2.2575
233,5_1,1.040011161902369,48.83750000000001,2.2625
234,5_12,1.5681519790966016,48.83750000000001,2.3174999999999986
235,5_13,1.4079967784530165,48.83750000000001,2.3224999999999985
236,5_14,1.0621833891286665,48.83750000000001,2.3274999999999983
237,5_15,1.3922254326670627,48.83750000000001,2.3324999999999982
238,5_16,1.5945189877990624,48.83750000000001,2.337499999999998
239,5_17,0.9710551810429034,48.83750000000001,2.342499999999998
240,5_18,0.7706420345684609,48.83750000000001,2.347499999999998
241,5_19,0.8765608552178583,48.837500000000006,2.352499999999998
242,5_2,1.3021392842957726,48.83750000000001,2.2675
243,5_20,0.9658750360579408,48.83750000000001,2.3574999999999977
244,5_21,0.5515182159733291,48.83750000000001,2.3624999999999976
245,5_23,0.8371513058176712,48.837500000000006,2.3724999999999974
246,5_24,0.8144779348976832,48.83750000000001,2.3774999999999973
247,5_25,1.5706109835158093,48.83750000000001,2.382499999999997
248,5_26,1.5395334983347806,48.83750000000001,2.387499999999997
249,5_27,1.3660690368064503,48.83750000000001,2.392499999999997
250,5_28,0.5646251854828704,48.83750000000001,2.397499999999997
251,5_29,0.5302971827713548,48.83750000000001,2.4024999999999967
252,5_3,2.2866569523009437,48.83750000000001,2.2724999999999995
253,5_30,0.6630026323970355,48.83750000000001,2.4074999999999966
254,5_31,0.7797931957522172,48.83750000000001,2.4124999999999965
255,5_4,1.7820205849825155,48.83750000000001,2.2774999999999994
256,5_5,1.5162621360497932,48.83750000000001,2.2825
257,5_7,0.6234810594477683,48.83750000000001,2.292499999999999
258,5_8,0.4405014336478486,48.83750000000001,2.297499999999999
259,5_9,0.25296716007845504,48.83750000000001,2.302499999999999
260,6_0,0.576696716918394,48.842500000000015,2.2575
261,6_1,0.6648495420892747,48.842500000000015,2.2625
262,6_10,1.4232578327305911,48.84250000000001,2.3074999999999988
263,6_11,1.5202827916470336,48.842500000000015,2.3124999999999987
264,6_12,1.0825829847865538,48.842500000000015,2.3174999999999986
265,6_13,0.8581139733901094,48.842500000000015,2.3224999999999985
266,6_14,0.9286803547589442,48.842500000000015,2.3274999999999983
267,6_15,1.1482724792563066,48.842500000000015,2.3324999999999982
268,6_16,0.919381038694104,48.842500000000015,2.337499999999998
269,6_17,0.7632980388081718,48.842500000000015,2.342499999999998
270,6_18,0.788343403819632,48.842500000000015,2.347499999999998
271,6_19,0.9553642292564343,48.842500000000015,2.352499999999998
272,6_2,0.7297055353736918,48.84250000000001,2.2675
273,6_21,0.9720731599001602,48.84250000000001,2.3624999999999976
274,6_22,0.7495962061008078,48.842500000000015,2.367499999999997
275,6_23,0.3872701764759854,48.842500000000015,2.3724999999999974
276,6_25,0.9896767117359501,48.842500000000015,2.382499999999997
277,6_26,1.0350518809784564,48.84250000000001,2.387499999999997
278,6_27,0.9014971908790291,48.84250000000001,2.392499999999997
279,6_3,1.2932545696653661,48.842500000000015,2.2724999999999995
280,6_30,0.7308540087664599,48.84250000000001,2.4074999999999966
281,6_31,0.7587437470213936,48.842500000000015,2.4124999999999965
282,6_4,1.132911331945827,48.842500000000015,2.2774999999999994
283,6_5,0.7765134637517817,48.842500000000015,2.2825
284,6_6,0.7666908489487408,48.842500000000015,2.287499999999999
285,6_8,1.4814231596219347,48.842500000000015,2.297499999999999
286,6_9,1.5513792616934974,48.84250000000001,2.302499999999999
287,7_0,0.36502726220778964,48.847500000000025,2.2575
288,7_10,0.44798916010778067,48.84750000000002,2.3074999999999988
289,7_12,0.9850422842917661,48.84750000000002,2.3174999999999986
290,7_13,0.9095793783191216,48.84750000000002,2.3224999999999985
291,7_14,0.9233863762693953,48.84750000000002,2.3274999999999983
292,7_17,0.331308090873953,48.84750000000002,2.342499999999998
293,7_18,0.8135572679960231,48.84750000000002,2.347499999999998
294,7_19,1.357882538274592,48.84750000000002,2.352499999999998
295,7_20,1.0342919573337133,48.84750000000002,2.3574999999999977
296,7_21,1.1863005856996285,48.84750000000002,2.3624999999999976
297,7_22,0.29983606072909225,48.84750000000002,2.367499999999997
298,7_23,0.5902964681581951,48.84750000000002,2.3724999999999974
299,7_24,0.5785915458622497,48.84750000000002,2.3774999999999973
300,7_25,0.636140360493114,48.84750000000002,2.382499999999997
301,7_26,0.46904229920088,48.84750000000002,2.387499999999997
302,7_27,0.9078033263545148,48.84750000000002,2.392499999999997
303,7_28,1.1855771618221478,48.84750000000002,2.397499999999997
304,7_29,0.9226535417447899,48.84750000000002,2.4024999999999967
305,7_3,0.8945522754830998,48.84750000000002,2.2724999999999995
306,7_30,1.2505676414746747,48.84750000000002,2.4074999999999966
307,7_31,1.339387692425065,48.84750000000002,2.4124999999999965
308,7_4,0.9863813926587028,48.84750000000002,2.2774999999999994
309,7_5,0.9620305827045538,48.84750000000002,2.2825
310,7_8,1.8315539925764224,48.84750000000002,2.297499999999999
311,7_9,0.9304171980456912,48.84750000000002,2.302499999999999
312,8_1,1.551523351096351,48.85250000000002,2.2625
313,8_11,0.5314667360215477,48.85250000000003,2.3124999999999987
314,8_14,0.4403081716605894,48.85250000000002,2.3274999999999983
315,8_15,0.44857414692976727,48.85250000000002,2.3324999999999982
316,8_16,0.3854289147826837,48.85250000000002,2.337499999999998
317,8_17,0.4181627660005605,48.85250000000002,2.342499999999998
318,8_18,0.3852436244637769,48.85250000000002,2.347499999999998
319,8_19,0.5114766643907592,48.85250000000002,2.352499999999998
320,8_20,0.49390856771785363,48.85250000000002,2.3574999999999977
321,8_21,0.7755286317332035,48.85250000000002,2.3624999999999976
322,8_22,0.44826751800761366,48.85250000000002,2.367499999999997
323,8_23,1.2335383693018989,48.85250000000002,2.3724999999999974
324,8_24,1.0750934296935752,48.85250000000002,2.3774999999999973
325,8_25,1.380649787321138,48.85250000000002,2.382499999999997
326,8_26,1.4295911096540816,48.85250000000002,2.387499999999997
327,8_27,1.5431536114515492,48.85250000000002,2.392499999999997
328,8_28,1.486649123688149,48.85250000000002,2.397499999999997
329,8_29,0.9950722009358779,48.85250000000002,2.4024999999999967
330,8_30,0.9677669477407513,48.85250000000002,2.4074999999999966
331,8_31,1.1813303061208078,48.85250000000002,2.4124999999999965
332,8_4,1.467810700369459,48.85250000000002,2.2774999999999994
333,8_5,2.1447777542441635,48.85250000000002,2.2825
334,8_6,2.38743095250317,48.85250000000002,2.287499999999999
335,8_7,3.079280561710843,48.85250000000002,2.292499999999999
336,9_0,2.764930358606809,48.85750000000002,2.2575
337,9_1,2.230301610808575,48.85750000000002,2.2625
338,9_11,1.0839850306409056,48.85750000000002,2.3124999999999987
339,9_12,1.8816419695676225,48.85750000000002,2.3174999999999986
340,9_13,0.9301350183477671,48.85750000000002,2.3224999999999985
341,9_14,0.5699594949516441,48.85750000000002,2.3274999999999983
342,9_15,0.9842483262278419,48.85750000000002,2.3324999999999982
343,9_16,0.3526283798316024,48.85750000000002,2.337499999999998
344,9_17,0.414278050042664,48.85750000000002,2.342499999999998
345,9_18,1.2148494138452919,48.85750000000002,2.347499999999998
346,9_19,0.389104249044726,48.85750000000002,2.352499999999998
347,9_2,1.5812337786537534,48.85750000000002,2.2675
348,9_20,0.3414375127610068,48.85750000000002,2.3574999999999977
349,9_21,0.07147769919394878,48.85750000000002,2.3624999999999976
350,9_22,0.07943983085233043,48.85750000000002,2.367499999999997
351,9_23,0.5669564725667201,48.85750000000002,2.3724999999999974
352,9_24,0.8229794357811987,48.85750000000002,2.3774999999999973
353,9_25,1.3387684182823378,48.85750000000002,2.382499999999997
354,9_26,1.6064632960727188,48.85750000000002,2.387499999999997
355,9_27,2.154641269243984,48.85750000000002,2.392499999999997
356,9_28,1.4247503436632634,48.85750000000002,2.397499999999997
357,9_29,1.1753197418386014,48.85750000000002,2.4024999999999967
358,9_30,1.6113825148938945,48.85750000000002,2.4074999999999966
359,9_31,1.2699937075415568,48.85750000000002,2.4124999999999965
360,9_5,1.2481820287240168,48.85750000000002,2.2825
361,9_6,2.090524282075346,48.85750000000002,2.287499999999999
362,9_7,2.1570066879955143,48.85750000000002,2.292499999999999
