,timestamp,carre_id,lati,long,moyenne_k,occup_moy_1,occup_moy_2,occup_moy_3
0,2020-01-22 02:00:00+00:00,10_10,48.862500000000026,2.3074999999999988,0.7136354545454545,1.8993580795103098,2.1722831237267117,2.166594058806404
1,2020-01-22 02:00:00+00:00,10_12,48.862500000000026,2.3174999999999986,0.958076,1.3311561386512838,1.6934384035890846,1.711232079739925
2,2020-01-22 02:00:00+00:00,10_13,48.862500000000026,2.3224999999999985,1.130856153846154,1.2942639084762235,1.7643769207075481,1.9696754327154977
3,2020-01-22 02:00:00+00:00,10_14,48.862500000000026,2.3274999999999983,0.950666,1.0892316099313248,1.9045810889791406,2.7114272265071784
4,2020-01-22 02:00:00+00:00,10_15,48.862500000000026,2.3324999999999982,1.148279,1.259085952640734,1.8660986593184574,1.3417789752044875
5,2020-01-22 02:00:00+00:00,10_18,48.862500000000026,2.347499999999998,3.56861,0.0,0.13287326025658888,0.37678966397657054
6,2020-01-22 02:00:00+00:00,10_19,48.862500000000026,2.352499999999998,2.70889,0.0,1.3998732476721538,0.9332488317814358
7,2020-01-22 02:00:00+00:00,10_20,48.862500000000026,2.3574999999999977,0.0,0.0,1.4564903881665698,0.9709935921110465
8,2020-01-22 02:00:00+00:00,10_23,48.862500000000026,2.3724999999999974,0.995742,0.0,1.2171578444383375,0.8114385629588916
9,2020-01-22 02:00:00+00:00,10_24,48.862500000000026,2.3774999999999973,1.3686928571428572,1.5701031365184772,0.7850515682592386,2.998575399948168
10,2020-01-22 02:00:00+00:00,10_25,48.862500000000026,2.382499999999997,1.590334,1.5983388860185714,2.8577626045030646,5.041904397832596
11,2020-01-22 02:00:00+00:00,10_26,48.862500000000026,2.387499999999997,1.3240133333333333,2.488831629196014,2.6513451774509433,4.8170431980891895
12,2020-01-22 02:00:00+00:00,10_27,48.862500000000026,2.392499999999997,3.005005,1.5601717494888256,2.6418117953014106,2.980680012337772
13,2020-01-22 02:00:00+00:00,10_30,48.862500000000026,2.4074999999999966,1.37791625,2.4010895633693563,2.549774601336054,1.699849734224036
14,2020-01-22 02:00:00+00:00,10_31,48.862500000000026,2.4124999999999965,0.5818181818181819,3.188438254674051,1.5942191273370254,2.3960230986651982
15,2020-01-22 02:00:00+00:00,10_4,48.862500000000026,2.2774999999999994,0.0,1.4382138620447413,1.520971490555561,1.4270171105710026
16,2020-01-22 02:00:00+00:00,10_8,48.862500000000026,2.297499999999999,0.8617288888888889,2.3750230313963936,3.2666427775109157,3.4741113155696643
17,2020-01-22 02:00:00+00:00,10_9,48.862500000000026,2.302499999999999,0.4352786363636364,1.8069517716137378,2.734259726163587,3.790007822913316
18,2020-01-22 02:00:00+00:00,12_10,48.87250000000003,2.3074999999999988,0.35139,0.731660984947812,0.5655490776950808,1.5572730505273649
19,2020-01-22 02:00:00+00:00,12_12,48.87250000000003,2.3174999999999986,1.7613,2.8862570068132283,2.0725910784698662,2.2942367624777464
20,2020-01-22 02:00:00+00:00,12_13,48.87250000000003,2.3224999999999985,0.3427763636363636,3.398647450186891,2.8064090964699604,2.9244120304557257
21,2020-01-22 02:00:00+00:00,12_14,48.87250000000003,2.3274999999999983,1.0462568421052632,1.2747474639183412,2.777472327849461,2.8896556666811675
22,2020-01-22 02:00:00+00:00,12_15,48.87250000000003,2.3324999999999982,1.3634066666666669,0.5860842557457142,0.2930421278728571,0.42360636942023877
23,2020-01-22 02:00:00+00:00,12_18,48.87250000000003,2.347499999999998,4.3465275000000005,0.0,0.0,0.5942768887545659
24,2020-01-22 02:00:00+00:00,12_19,48.87250000000003,2.352499999999998,3.8125,0.0,0.5886607182521117,0.39244047883474115
25,2020-01-22 02:00:00+00:00,12_20,48.87250000000003,2.3574999999999977,3.4742141666666666,0.6933608761015915,0.34668043805079574,0.2311202920338638
26,2020-01-22 02:00:00+00:00,12_21,48.87250000000003,2.3624999999999976,0.9399083333333332,0.6800557384878574,0.3400278692439287,0.22668524616261912
27,2020-01-22 02:00:00+00:00,12_23,48.87250000000003,2.3724999999999974,1.0275016666666663,0.0,0.0,0.5856731833895225
28,2020-01-22 02:00:00+00:00,12_24,48.87250000000003,2.3774999999999973,1.96222375,0.0,2.761813683619508,1.8412091224130054
29,2020-01-22 02:00:00+00:00,12_25,48.87250000000003,2.382499999999997,0.00463,0.0,2.7658590325342414,1.8439060216894942
30,2020-01-22 02:00:00+00:00,12_26,48.87250000000003,2.387499999999997,1.24815,0.0,2.157088403977063,1.7997785136784465
31,2020-01-22 02:00:00+00:00,12_27,48.87250000000003,2.392499999999997,0.97625,0.0,1.8117361996434287,1.5062774491743514
32,2020-01-22 02:00:00+00:00,12_28,48.87250000000003,2.397499999999997,0.0,0.0,0.0,0.26822734297298656
33,2020-01-22 02:00:00+00:00,12_3,48.87250000000003,2.2724999999999995,0.6531177777777777,2.7098815338864117,3.7205170007124804,3.8102060032846348
34,2020-01-22 02:00:00+00:00,12_30,48.87250000000003,2.4074999999999966,2.218279,0.0,0.5011067601819768,1.7473468065115743
35,2020-01-22 02:00:00+00:00,12_31,48.87250000000003,2.4124999999999965,1.95,0.0,0.6155296460840642,2.132424030390553
36,2020-01-22 02:00:00+00:00,12_4,48.87250000000003,2.2774999999999994,0.8448153333333333,2.797275487646253,2.875876315744282,3.0266866143952855
37,2020-01-22 02:00:00+00:00,12_7,48.87250000000003,2.292499999999999,0.5575,0.8109926607412674,1.2838348620846665,1.5890621147429933
38,2020-01-22 02:00:00+00:00,12_8,48.87250000000003,2.297499999999999,0.9744987096774194,1.877645167218134,1.9734086854069477,1.4482137838048552
